label,dark_pixel_count,avg_x,avg_y,bbox_width,bbox_height,intersection_count,loop_count,corner_count,symmetry_metric,writing_angle,writing_magnitude,q1_angle,q2_angle,q3_angle,q4_angle,q1_magnitude,q2_magnitude,q3_magnitude,q4_magnitude
3,72,14.444444444444445,13.444444444444445,12,20,23,0,11,88.77551020408163,-135.0,4056519600.000001,-79.0,45.0,-45.0,45.0,157924884.52442652,557492085.8159833,374218400.7625443,1059811242.9270837
2,94,14.606382978723405,13.77659574468085,18,20,29,0,12,83.16326530612244,-151.0,2992370730.691413,-109.0,19.0,-135.0,-45.0,552262746.413996,619851770.533678,438535896.88502264,1171985020.4685361
4,89,13.674157303370787,13.775280898876405,14,20,29,0,9,90.05102040816327,19.0,4038482136.764027,11.0,23.0,45.0,45.0,631563593.0175064,655663384.636825,98558426.08576998,85791912.92177536
5,51,13.666666666666666,14.07843137254902,10,20,20,0,8,89.54081632653062,45.0,2064673800.0000007,-135.0,45.0,-45.0,135.0,409672704.38842887,85033587.38856164,64620174.20898364,634390069.2524093
5,82,13.865853658536585,14.048780487804878,16,20,23,0,12,86.73469387755102,-135.0,2964099600.0,-135.0,79.0,-135.0,45.0,378676408.5202992,601710766.9603697,478982588.11906266,603111325.5252049
9,43,13.674418604651162,13.627906976744185,11,20,33,0,3,91.58163265306123,3.0,4852845085.881367,-135.0,9.0,-45.0,171.0,304042426.0040865,258739319.18073717,155810154.00476784,642874669.5131944
6,70,13.742857142857142,14.585714285714285,9,20,26,1,10,92.85714285714286,-161.0,3455935350.2062793,-135.0,45.0,135.0,45.0,215987009.42275202,539836822.9362874,303953153.4547745,861990501.7183877
2,70,14.157142857142857,12.814285714285715,13,19,21,0,13,90.3061224489796,45.0,4584522600.000001,-71.0,45.0,-45.0,67.0,281194223.7568893,634884133.2318207,427412785.2734715,198466382.03571153
0,105,14.247619047619047,13.82857142857143,14,20,34,1,13,80.35714285714286,45.0,7177199400.000001,-135.0,19.0,161.0,45.0,110767917.13824566,531608233.693628,739858903.5457686,446980839.47832906
0,88,14.25,14.022727272727273,14,20,35,1,12,84.6938775510204,135.0,4202537810.523724,-135.0,-11.0,135.0,45.0,661326662.3251654,830803365.5540282,1018555109.6019429,970831471.8078332
3,98,14.040816326530612,14.673469387755102,13,20,23,0,13,85.20408163265306,-109.0,4393608495.816796,-71.0,45.0,-71.0,45.0,356004931.02564025,1003463065.7577597,474822423.8735486,1098675266.7695951
0,51,13.686274509803921,14.058823529411764,14,19,35,0,7,91.58163265306123,135.0,2032896419.6268737,-135.0,135.0,135.0,45.0,416393576.23841774,294473267.75605816,630679226.5205705,424795163.176282
6,101,13.871287128712872,13.841584158415841,12,20,29,1,12,87.5,-135.0,3568572000.0000005,-135.0,-45.0,-45.0,45.0,499600982.621148,337476699.3312568,556791190.970482,1125323302.5476816
8,108,13.953703703703704,13.962962962962964,20,18,30,2,15,81.12244897959184,109.0,4930654076.593467,-45.0,67.0,135.0,-45.0,643261259.4694972,432921744.6930754,407333330.0801269,816997604.4078561
8,72,13.833333333333334,13.61111111111111,10,20,31,1,9,92.3469387755102,-135.0,4799365200.000001,-135.0,45.0,-45.0,45.0,295460721.5420631,960578159.8159585,357643500.22229755,309782545.0776547
1,100,13.62,13.76,6,20,20,0,3,95.91836734693877,11.0,2566498604.201726,5.0,5.0,175.0,175.0,91101714.59843227,154423435.06458285,141017034.26468086,141017034.26468086
7,53,13.754716981132075,14.679245283018869,10,20,20,0,8,89.54081632653062,-151.0,3039947407.1627817,-45.0,-11.0,-135.0,45.0,597670132.3090048,294115376.5785205,625573696.1596717,494041527.87905335
5,19,13.157894736842104,13.894736842105264,18,14,14,0,0,95.66326530612244,-135.0,604472400.0,-109.0,-45.0,-101.0,45.0,110048936.25748011,60953734.34738417,50816936.969536014,82065000.76776744
0,117,14.376068376068377,14.11965811965812,16,20,35,1,13,77.29591836734694,35.0,6789495421.455646,45.0,135.0,-161.0,45.0,295681175.34749526,1098859594.85811,581457601.2214732,575861400.0000001
7,64,13.671875,13.734375,13,20,22,0,10,89.28571428571429,25.0,3114542940.0384083,-79.0,45.0,-135.0,45.0,330829019.457436,370816692.57989264,347562289.2790632,262304341.27514568
4,69,14.028985507246377,13.869565217391305,13,19,23,0,7,91.58163265306123,25.0,3763510112.077844,135.0,-11.0,-135.0,135.0,194356596.8830616,240012243.26085562,154394574.80000907,90451938.02919789
1,51,14.215686274509803,13.294117647058824,4,19,19,0,2,93.11224489795919,3.0,3006372881.216185,5.0,5.0,-45.0,135.0,192326695.29765812,154423435.06458285,32981166.390710466,161846952.03314292
9,75,13.533333333333333,13.293333333333333,10,20,28,1,10,88.01020408163265,19.0,3524102521.8786054,-135.0,79.0,-45.0,-169.0,845763228.8169026,211981611.2986888,42007316.30020353,379651320.6243412
5,78,14.064102564102564,14.397435897435898,13,20,20,0,9,87.24489795918367,-45.0,4391278804.951927,-135.0,79.0,-45.0,135.0,405512047.0377018,176920229.62028834,322220749.3302706,1268356447.1214144
3,97,14.65979381443299,13.896907216494846,14,20,21,0,9,83.41836734693877,45.0,2938609800.0,-135.0,19.0,-109.0,45.0,204644903.7819989,304119767.9548975,637527945.3545258,239319848.8575958
8,109,14.256880733944953,14.34862385321101,12,20,32,2,13,85.45918367346938,-135.0,3124321200.0000005,-135.0,-45.0,135.0,45.0,316940227.86838156,284118086.76695263,450996990.38603574,771456981.0389508
7,60,13.733333333333333,14.6,13,20,20,0,9,87.24489795918367,-45.0,2902329800.8096814,-45.0,101.0,-45.0,-161.0,844817728.8913296,245985983.75857475,84757942.35721305,92672608.50387067
2,50,13.96,13.56,12,20,20,0,8,90.3061224489796,-135.0,5385630600.0,-45.0,45.0,-135.0,83.0,13284076.958592612,612745016.833832,609135344.5378344,99128525.79707009
5,85,13.635294117647058,13.423529411764706,18,20,22,0,9,85.45918367346938,-65.0,2686216840.5432215,-135.0,-59.0,-135.0,135.0,455183080.9509566,474233033.080703,428686746.0533845,195583644.37762198
1,46,13.826086956521738,14.282608695652174,7,20,21,0,7,97.44897959183673,5.0,5375380383.035564,5.0,5.0,135.0,135.0,234391555.5307334,234391555.53073344,166141346.38788468,236077931.19976717
4,91,14.0,14.428571428571429,13,20,28,0,8,89.03061224489795,19.0,2835524578.847834,9.0,9.0,-45.0,-135.0,562596308.5391277,375550017.07552063,493707295.76386076,197009791.05081537
4,130,13.892307692307693,13.884615384615385,16,20,27,0,7,78.57142857142857,169.0,4480869654.2783575,11.0,9.0,-85.0,135.0,336606978.4541361,466410410.23987013,80948983.6959692,707618379.1823865
3,96,14.03125,13.927083333333334,14,20,23,0,10,84.18367346938776,-109.0,3562669276.7250633,-79.0,45.0,-71.0,45.0,455377355.638103,111300137.19002426,516112704.8424156,434403572.00063556
0,96,14.15625,13.552083333333334,19,20,36,1,15,84.6938775510204,135.0,3614456742.278468,-135.0,-45.0,135.0,-135.0,683951509.1811137,608727588.6682711,1100040889.1737826,773089502.3228673
4,79,14.30379746835443,14.050632911392405,16,20,24,0,10,89.54081632653062,25.0,4003125062.8124146,-11.0,23.0,-135.0,45.0,280649800.7977857,334842845.3009584,436019328.0556711,60252627.84220956
1,51,13.705882352941176,14.137254901960784,4,20,20,0,4,97.1938775510204,3.0,4114492891.0123854,45.0,5.0,175.0,175.0,156250153.9844962,154423435.06458285,262331110.11774826,217731484.8333925
2,114,13.947368421052632,13.771929824561404,13,20,34,1,10,79.59183673469387,-135.0,3688738200.0000005,-135.0,11.0,-101.0,45.0,444454952.76580036,502093149.61362386,639663159.799973,666463514.490344
4,100,14.22,14.15,16,19,24,1,7,87.24489795918367,5.0,2248998328.0778685,-135.0,-45.0,-45.0,135.0,308769489.3530686,242195824.40446928,234151645.03572035,435996873.8185877
8,95,13.873684210526315,14.273684210526316,12,20,31,1,12,86.98979591836735,45.0,6718383000.000003,-135.0,79.0,135.0,45.0,650798699.6441841,258761716.8647451,344929212.7154412,941339921.8527243
1,18,13.833333333333334,13.88888888888889,5,18,17,0,1,95.91836734693877,19.0,1584578017.6433206,-179.0,19.0,175.0,135.0,0.0,137484131.01420835,110278123.79548845,6830895.116371614
1,58,13.931034482758621,14.189655172413794,6,20,20,0,1,89.79591836734694,161.0,788740417.135588,-45.0,5.0,45.0,45.0,49039272.814920604,120681774.83150753,96589855.03518175,94418782.521712
7,75,14.04,13.933333333333334,19,20,20,0,9,84.43877551020408,85.0,3709759565.607175,-79.0,101.0,-179.0,161.0,1478205622.1822548,263047529.69823003,0.0,512352373.30535257
5,71,13.43661971830986,13.52112676056338,14,20,21,0,9,86.98979591836735,45.0,2792953800.0000005,-135.0,-71.0,-45.0,135.0,388658538.9091722,299868826.3312125,353915373.92688704,294641008.89710647
4,109,14.18348623853211,13.513761467889909,18,19,28,0,9,88.01020408163265,-85.0,3069282823.096401,-135.0,5.0,135.0,135.0,824388943.0347667,135452014.46910056,85351433.84513086,570945320.5797673
1,58,14.551724137931034,14.362068965517242,4,20,20,0,2,89.79591836734694,11.0,2339311283.0903645,-179.0,5.0,175.0,175.0,0.0,120681774.83150753,223396837.57978213,141017034.26468086
7,92,14.271739130434783,13.826086956521738,12,19,21,0,7,85.20408163265306,71.0,3202432512.587075,-45.0,45.0,-135.0,45.0,354352363.033922,311331534.81977195,404196567.443321,55927456.78944253
2,121,13.950413223140496,14.082644628099173,18,20,30,1,12,81.37755102040816,87.0,3621237196.5279074,-45.0,-45.0,-79.0,-135.0,192014407.90459448,497577386.86058253,982825693.9893059,366295082.27739
9,75,14.0,13.933333333333334,14,20,33,1,12,86.4795918367347,-3.0,3666623508.80383,45.0,-45.0,-45.0,9.0,506414700.00000006,240277106.09559387,469717482.07675374,578298220.0841094
4,99,14.494949494949495,13.868686868686869,20,20,26,0,10,82.90816326530613,-151.0,2509079291.364682,171.0,45.0,-135.0,85.0,237397896.83216783,314051803.9469212,1066118098.9002635,167885531.68940577
7,70,14.057142857142857,13.428571428571429,18,19,26,0,9,84.18367346938776,3.0,2675670576.6300397,-45.0,101.0,135.0,169.0,566595055.5046061,239395529.1454331,87613699.863729,352268990.3560452
3,99,13.909090909090908,13.98989898989899,18,20,21,0,14,83.41836734693877,-109.0,5081165225.98264,-71.0,101.0,-71.0,45.0,437996028.26010835,267754496.43474287,522844712.13341206,1216720982.9785347
4,46,14.021739130434783,14.217391304347826,18,18,33,0,5,90.3061224489796,-161.0,3225594894.8043227,45.0,23.0,-135.0,-161.0,273573417.34122974,255633398.42601368,362089985.8484593,449901616.7439038
0,120,13.658333333333333,13.608333333333333,14,20,35,1,9,80.61224489795919,-135.0,4406094000.000001,45.0,79.0,-45.0,45.0,276428260.11217505,375900127.42837185,730181133.4666076,1148624141.4645293
9,108,14.046296296296296,13.62962962962963,16,20,33,1,8,82.6530612244898,11.0,2081375270.189171,45.0,71.0,-135.0,169.0,732355039.6025052,237738606.61058056,221314399.27177352,425879322.2217843
0,138,13.710144927536232,14.289855072463768,16,20,34,1,5,81.63265306122449,135.0,2200116688.3618584,45.0,-45.0,161.0,45.0,198852396.02171576,394250782.9279025,847307011.5579985,409948589.7876133
5,66,14.424242424242424,13.621212121212121,16,18,25,0,9,88.26530612244898,61.0,2322238662.402432,-135.0,67.0,-45.0,45.0,242811538.4225576,554132990.0557798,283701541.36394054,542909164.1323575
0,117,14.709401709401709,13.854700854700855,18,20,36,1,14,77.29591836734694,45.0,6445278000.000001,-135.0,135.0,161.0,45.0,363097688.18935233,628771712.4915924,623690799.338286,1226640552.8494868
9,42,14.095238095238095,13.571428571428571,6,19,28,1,5,95.91836734693877,175.0,3986965361.9591894,-135.0,19.0,135.0,135.0,170167151.95331666,250207291.27170813,118085912.20887944,334521026.3682618
5,73,13.657534246575343,13.931506849315069,14,20,24,0,10,87.5,45.0,4926814200.000001,-135.0,-45.0,-45.0,45.0,635215477.1230681,359963641.84259665,453675528.4265933,895717055.3650205
4,83,13.710843373493976,14.506024096385541,17,20,31,0,12,83.41836734693877,11.0,3236317996.1158566,9.0,31.0,-45.0,135.0,244872430.48217008,733111840.9274671,759354931.5432467,963099642.3896351
7,53,13.849056603773585,13.679245283018869,10,20,20,0,8,90.56122448979592,29.0,3777055166.8499937,-45.0,101.0,-135.0,45.0,393061328.98491573,313680232.1129892,567790541.5931107,375686572.9686137
2,36,14.13888888888889,14.75,19,10,14,0,4,92.3469387755102,77.0,1254155856.059156,-79.0,45.0,-45.0,81.0,243643302.4003671,77022360.28337999,186427929.94415677,377600034.9208285
0,87,13.482758620689655,14.344827586206897,13,20,34,1,10,82.90816326530613,37.0,6138786898.062086,-135.0,45.0,-169.0,45.0,277416778.785021,496261752.83026266,550525060.2449092,745846525.6987094
1,51,13.529411764705882,13.0,5,19,19,0,1,94.13265306122449,-3.0,2799167254.669059,-45.0,5.0,175.0,135.0,98206251.10303396,140044900.0459455,80948983.6959692,129980225.95801367
6,71,14.056338028169014,14.507042253521126,11,19,27,1,8,88.5204081632653,-135.0,3856242600.0,-135.0,45.0,-135.0,45.0,192856985.58844012,472589653.7389405,142241415.2224724,605122650.0
5,52,13.923076923076923,13.923076923076923,14,19,23,0,6,89.79591836734694,71.0,1697515101.3206651,-135.0,67.0,-45.0,45.0,473838921.6459931,216217485.01920727,249815940.49117884,488488190.8275537
4,92,13.793478260869565,14.434782608695652,14,20,28,0,8,88.26530612244898,29.0,3650334178.7891297,9.0,31.0,-135.0,45.0,568747001.4407066,583356464.7833045,168526888.32185903,97953305.38298863
6,62,13.612903225806452,14.387096774193548,10,19,24,1,11,90.3061224489796,19.0,3647573999.5596485,19.0,45.0,135.0,45.0,305960379.3080563,164917154.14483517,547783833.1504532,522255158.95515764
8,98,13.887755102040817,14.326530612244898,13,20,30,1,12,89.79591836734694,-135.0,7384759200.000001,-135.0,45.0,-45.0,45.0,705985711.0882432,961019826.877104,312296323.16124094,692561154.2263978
3,86,14.046511627906977,14.05813953488372,12,20,25,0,10,87.75510204081633,135.0,2603000582.9604316,-71.0,45.0,-45.0,45.0,461283728.3484582,334197064.3201627,451841066.4215169,1023952299.4917717
8,107,14.22429906542056,14.514018691588785,16,20,29,1,13,81.37755102040816,-135.0,5993744400.0,19.0,59.0,-135.0,45.0,281148249.31376463,639474208.4268855,785866343.715904,357136463.90596914
1,64,13.625,13.484375,4,19,19,0,5,97.95918367346938,5.0,3170227188.052704,5.0,45.0,175.0,135.0,154423435.06458282,247621234.5142481,141017034.26468086,111529192.83792436
6,105,13.6,14.371428571428572,14,20,26,1,8,83.92857142857143,-135.0,6343318800.000001,45.0,45.0,-109.0,45.0,25879950.000000007,807847906.6479379,161979172.5446711,1233572535.8691611
2,56,13.732142857142858,13.0,16,20,20,0,9,88.77551020408163,101.0,3041462464.3465815,-45.0,135.0,-45.0,99.0,291645262.7394612,341923232.28673655,428236504.1167165,391772143.6153158
3,73,14.397260273972602,14.04109589041096,12,20,21,0,10,87.5,-135.0,4701047400.000001,-71.0,85.0,-135.0,45.0,249002885.62235886,171382615.5879752,529532036.2804721,1206741253.1999161
3,104,14.39423076923077,14.096153846153847,20,20,25,0,11,82.14285714285714,135.0,3471572596.9489274,-71.0,135.0,-45.0,45.0,417482747.76788557,258686831.52512863,610560110.8795215,1265924832.6807754
9,112,14.107142857142858,14.348214285714286,14,20,26,0,12,86.22448979591837,-135.0,6893170200.000001,45.0,9.0,-135.0,45.0,959309975.9230211,196099023.65493715,274338716.6151821,665556975.6662072
6,158,13.740506329113924,14.468354430379748,17,20,30,1,8,82.6530612244898,19.0,1915086253.309079,19.0,85.0,135.0,135.0,506957544.2870004,76322961.4700866,601057875.2123805,198941133.47835135
9,67,13.940298507462687,14.17910447761194,12,19,24,0,9,89.03061224489795,-135.0,5615038800.0,-135.0,-45.0,-135.0,45.0,434443945.4592868,240483832.6240608,702818693.0111432,376213517.5649208
7,28,13.892857142857142,14.214285714285714,11,20,18,0,2,94.38775510204081,19.0,1727000226.4470747,-71.0,-45.0,-45.0,45.0,173762127.64644256,118484114.82981238,103134941.23949441,74945274.5014699
8,88,14.318181818181818,14.204545454545455,12,20,28,1,11,88.26530612244898,-135.0,3889015200.000001,-135.0,59.0,135.0,45.0,463978672.89268136,618820921.4513013,258420981.69915378,496058430.462045
7,78,13.525641025641026,13.064102564102564,15,20,22,0,9,84.6938775510204,-135.0,3717869400.0000005,45.0,101.0,-45.0,45.0,461984446.4957441,393196775.6475278,54463853.07268825,888898145.2550243
2,130,13.538461538461538,14.36923076923077,14,20,27,1,8,82.6530612244898,-135.0,3291825600.0000005,-135.0,11.0,-45.0,-135.0,447469942.82631737,633523989.2310985,322190039.4820324,462569733.2134869
6,49,13.795918367346939,14.755102040816327,10,20,24,1,9,92.60204081632652,-161.0,2360279509.4480886,19.0,45.0,-45.0,45.0,95869436.08862942,491523574.35539746,367578644.5060966,327636218.76217866
7,77,14.454545454545455,13.779220779220779,12,20,20,0,6,85.45918367346938,-45.0,2378446770.6861563,-45.0,-11.0,-135.0,45.0,365607860.582144,443964850.16638833,79379697.7759766,161231183.21794936
0,130,13.6,14.361538461538462,20,15,25,1,8,89.28571428571429,-45.0,3677465262.7716823,45.0,-45.0,-45.0,71.0,445811879.33870345,1044206269.2935026,530914646.09693474,381532650.25591993
7,79,13.772151898734178,14.645569620253164,12,20,20,0,8,85.96938775510205,-135.0,3390143400.0,-45.0,101.0,-135.0,45.0,251990153.94745475,434569713.52354014,360890122.39876026,297204133.9594239
1,50,14.22,13.4,5,20,20,0,6,92.85714285714286,-175.0,3545357265.5498257,-45.0,19.0,135.0,45.0,6830895.116371616,123872989.96828982,188391704.04705635,205285905.52003112
1,33,14.121212121212121,14.151515151515152,7,20,20,0,6,92.60204081632652,-161.0,4634928836.678637,-179.0,19.0,19.0,45.0,0.0,452823749.256367,288836325.84898674,66596440.43294091
3,35,13.457142857142857,14.17142857142857,13,20,23,0,2,92.60204081632652,-119.0,1256245510.9059052,45.0,45.0,-45.0,135.0,190114985.17799643,134703566.1691387,149542987.30438486,155859599.95465922
0,83,14.566265060240964,13.662650602409638,20,16,33,0,13,83.92857142857143,-161.0,2354823665.523664,-135.0,45.0,135.0,-135.0,422531657.2149261,497773575.3551522,855781921.0961301,481646453.7886243
2,78,14.115384615384615,13.807692307692308,16,20,29,1,9,85.71428571428571,-85.0,3302329313.8641186,-71.0,135.0,-79.0,135.0,225216841.82518217,360580625.11276686,578646013.2255495,298156782.12747663
1,52,13.653846153846153,14.057692307692308,5,20,20,0,4,94.89795918367348,5.0,1821980241.9036617,45.0,5.0,135.0,135.0,146983251.80790198,140044900.0459455,138048981.48846042,146605882.96546698
1,41,13.560975609756097,13.829268292682928,4,20,20,0,6,94.64285714285714,5.0,2749975838.6548676,-45.0,45.0,175.0,175.0,49039272.814920604,221860843.04336733,141017034.26468083,108902208.98032503
2,121,14.429752066115702,13.578512396694215,17,20,30,1,12,82.39795918367348,135.0,3982063435.9433384,-45.0,135.0,-45.0,99.0,251145723.74858192,831519591.7660513,606256035.464705,383644216.0381895
6,63,13.73015873015873,14.793650793650794,11,19,22,0,7,91.58163265306123,45.0,3131604000.000001,-135.0,45.0,-45.0,45.0,308769489.3530686,606133859.4808055,532871511.2741425,169323283.8945192
3,103,14.368932038834952,13.271844660194175,16,20,22,0,14,86.98979591836735,85.0,4090489444.9356585,-71.0,45.0,-71.0,135.0,1369460973.5443695,567552787.5614138,207691019.53971535,1050486508.1968467
5,50,13.44,13.52,12,20,21,0,8,90.3061224489796,45.0,2250385200.0,-135.0,59.0,-45.0,45.0,483823392.293473,249286518.02179602,137651302.15942726,342193647.75796676
4,71,13.507042253521126,13.295774647887324,18,18,30,0,11,83.92857142857143,171.0,4979227716.382829,19.0,11.0,-71.0,161.0,515071653.21039605,804303844.1618028,332715323.8876015,703431585.0436573
