dark_pixel_count,avg_x,avg_y,bbox_width,bbox_height,intersection_count,loop_count,corner_count,symmetry_metric,writing_angle_global,writing_angle_tl,writing_angle_tr,writing_angle_bl,writing_angle_br,writing_magnitude_global,writing_magnitude_tl,writing_magnitude_tr,writing_magnitude_bl,writing_magnitude_br,label
619,13.324717285945074,13.332794830371567,28,28,25,0,20,0.14030612244897958,3.0,-109.0,9.0,-79.0,169.0,274.15244707543167,312.8475388593676,216.17622886017526,314.2311934477835,253.35482713440018,3
676,13.359467455621301,13.495562130177515,28,28,25,0,16,0.10714285714285714,3.0,45.0,45.0,169.0,79.0,231.50208803714725,185.866538070899,259.82644800939346,237.02883518436076,243.28653088393577,6
669,13.385650224215247,13.433482810164424,28,28,28,0,18,0.14030612244897958,-175.0,9.0,9.0,-71.0,-169.0,224.7735711950555,198.76034304964065,262.8499619647241,249.650799193054,187.83318057280314,8
627,13.465709728867624,13.39872408293461,28,28,28,0,19,0.2066326530612245,3.0,-79.0,135.0,135.0,45.0,238.93943868464532,278.46220686268333,203.2605041235613,235.0297395727239,239.00530417961275,9
711,13.434599156118143,13.454289732770745,28,28,20,0,13,0.13520408163265307,-177.0,-135.0,9.0,169.0,45.0,184.7184446589583,170.2542931729398,192.4784608210168,204.38667777762979,171.7543468642467,1
692,13.40606936416185,13.466763005780347,28,28,23,0,18,0.09693877551020408,3.0,-79.0,9.0,-135.0,55.0,250.40485399955142,289.05755824636697,248.61733431234435,262.6085928737525,201.33593056574182,7
657,13.351598173515981,13.445966514459665,28,28,25,0,17,0.125,3.0,-109.0,161.0,169.0,83.0,228.99835953760044,190.33268612242304,265.0839118943236,216.13012257325423,244.44671756040094,6
731,13.487004103967168,13.481532147742818,28,28,20,0,14,0.11479591836734694,11.0,-135.0,19.0,169.0,45.0,182.64925750835496,171.7543468642467,185.70176590991036,204.38667777762979,168.75423948163294,1
682,13.47507331378299,13.413489736070382,28,28,19,0,11,0.20408163265306123,87.0,9.0,81.0,-79.0,161.0,245.93015471867548,187.86445117219702,293.99785483065955,318.26299513944707,183.59531773239837,5
724,13.44475138121547,13.457182320441989,28,28,20,0,4,0.061224489795918366,3.0,9.0,9.0,-45.0,45.0,166.79476761558675,161.0166392769633,182.7016585272966,163.26671981392366,160.1940528441634,1
647,13.327666151468316,13.468315301391035,28,28,24,0,18,0.13010204081632654,3.0,19.0,45.0,-81.0,83.0,227.81619999258774,193.33279350503682,280.30290752516396,207.66845262363984,229.96064631651024,6
669,13.38116591928251,13.44544095665172,28,28,25,0,15,0.13520408163265307,3.0,-109.0,67.0,169.0,-101.0,233.85402292605986,188.83263243111614,281.50645806554735,210.2221203818688,254.85488082570708,6
634,13.369085173501578,13.537854889589905,28,28,29,0,20,0.20918367346938777,11.0,-45.0,11.0,-45.0,-161.0,247.65323323309187,240.32043652371868,292.6235510837652,277.8751816063586,179.79376371852496,8
657,13.342465753424657,13.464231354642314,28,28,29,0,15,0.16071428571428573,87.0,-109.0,135.0,-79.0,83.0,242.86314440301143,209.63686569720397,266.99008807360565,212.5447605059756,282.2808633352605,6
710,13.428169014084506,13.44225352112676,28,28,20,0,5,0.061224489795918366,3.0,-135.0,9.0,135.0,-161.0,167.93794778085353,166.27892046106186,170.03132146050567,171.42480254226942,164.0167466595771,1
648,13.49074074074074,13.319444444444445,28,28,18,0,18,0.15306122448979592,87.0,-81.0,135.0,-71.0,79.0,261.34557999399226,296.0410942625466,191.07061970355207,295.13897658175006,263.1316294281204,3
663,13.3815987933635,13.464555052790347,28,28,28,0,19,0.16071428571428573,3.0,-101.0,83.0,-45.0,45.0,235.70671781148738,228.38803303805685,276.3025683279052,236.30956397459948,201.82670590538788,9
622,13.295819935691318,13.519292604501608,28,28,23,0,15,0.16326530612244897,87.0,-135.0,135.0,-45.0,83.0,224.49649838529731,205.0641450361368,250.1612275193958,184.2017122186035,258.55890876705325,6
682,13.332844574780058,13.434017595307918,28,28,20,0,14,0.1326530612244898,87.0,-79.0,9.0,135.0,45.0,224.1571980632497,272.83587213469417,228.6697005014531,203.30257306764594,191.82064654920552,7
569,13.314586994727593,13.282952548330405,28,28,28,0,25,0.2780612244897959,87.0,-71.0,83.0,135.0,171.0,241.1951758757019,257.16542768528944,245.94677125170784,205.5687842119672,256.0997203538431,8
647,13.42194744976816,13.457496136012365,28,28,27,0,23,0.13010204081632654,3.0,-135.0,45.0,169.0,161.0,232.44912949452606,197.8772902942187,264.0068912546847,215.7902555584124,252.12208087078858,6
644,13.385093167701863,13.436335403726709,28,28,30,0,15,0.1836734693877551,3.0,-135.0,-45.0,-45.0,161.0,217.65814265469558,235.65727386046927,166.89818816812334,177.42501730749703,290.65209128269254,8
682,13.472140762463344,13.417888563049853,28,28,28,0,19,0.12755102040816327,3.0,9.0,11.0,169.0,45.0,225.8697066768959,209.59075941028289,280.22052144466966,240.36880958181635,173.29873627081474,8
670,13.35223880597015,13.317910447761195,28,28,27,0,28,0.12755102040816327,-85.0,-109.0,81.0,-71.0,45.0,307.9583331938003,317.91103486008086,341.096107801721,326.7607529876237,246.0654371257754,3
634,13.411671924290221,13.416403785488958,28,28,25,0,22,0.16326530612244897,3.0,67.0,83.0,169.0,169.0,279.50284237925086,294.91492060847816,302.46582889428686,291.771960822748,228.8586591914906,3
724,13.475138121546962,13.433701657458563,28,28,20,0,2,0.05102040816326531,3.0,9.0,9.0,135.0,45.0,164.03488655636372,171.42480254226942,173.1621879817114,161.0627455638844,150.48981013758964,1
670,13.334328358208955,13.379104477611941,28,28,22,0,15,0.15306122448979592,87.0,-79.0,81.0,135.0,45.0,216.5986769445944,250.519491912775,227.40697855828134,215.4972747868237,172.97096252049744,7
651,13.41321044546851,13.304147465437788,28,28,28,0,21,0.17091836734693877,87.0,-81.0,9.0,-45.0,161.0,216.76236883067003,235.92684805934113,192.81832783585855,213.5379082502755,224.766391177205,9
683,13.433382137628112,13.415812591508052,28,28,24,0,17,0.125,9.0,9.0,-45.0,135.0,45.0,239.9214315609261,201.76045043225446,307.1297715138683,249.43538720279113,201.36011709479064,9
686,13.345481049562682,13.456268221574344,28,28,22,0,10,0.18877551020408162,3.0,-79.0,9.0,135.0,171.0,203.56610063425563,216.79549656723674,239.07786376675924,192.92034813906355,165.47069406396292,7
620,13.26774193548387,13.36774193548387,28,28,30,0,15,0.1989795918367347,3.0,19.0,7.0,171.0,45.0,224.06473738964922,191.83273981372994,244.5532901699441,232.5868736618856,227.2860459130372,0
630,13.353968253968254,13.40952380952381,28,28,21,0,16,0.1836734693877551,87.0,71.0,109.0,-71.0,169.0,268.871735057958,268.1928586576571,214.84094732985702,341.22972177281054,251.22341247150737,3
609,13.532019704433498,13.417077175697866,28,28,34,0,22,0.28316326530612246,-177.0,-135.0,161.0,171.0,71.0,238.61416953141767,195.16062094666108,256.76509434782565,289.67278861059197,212.85817422059193,0
629,13.40381558028617,13.40858505564388,28,28,24,0,24,0.16581632653061223,3.0,-71.0,83.0,-81.0,169.0,300.8822557368974,316.41098116877396,314.2795665058812,285.9969845411311,286.84149073180333,3
636,13.415094339622641,13.45754716981132,28,28,27,0,21,0.21428571428571427,-177.0,-101.0,7.0,85.0,169.0,270.94688807370085,296.5094536448038,231.55114200999935,351.34027886237044,204.3866777776298,3
629,13.337042925278219,13.467408585055644,28,28,33,0,21,0.1760204081632653,87.0,19.0,23.0,171.0,-81.0,258.3868606407086,264.37016484224335,303.35024966736194,246.20425218605527,219.622775867174,4
676,13.474852071005918,13.366863905325443,28,28,22,0,15,0.1377551020408163,87.0,-79.0,7.0,135.0,45.0,226.42541849699666,272.83587213469417,239.94655648648026,207.05270729591322,185.866538070899,7
663,13.386123680241328,13.337858220211162,28,28,30,0,10,0.1913265306122449,3.0,-45.0,-45.0,-79.0,171.0,226.37970218824157,261.80017458164264,251.15085288436092,173.0435221076439,219.5242591793188,4
668,13.41317365269461,13.441616766467066,28,28,29,0,22,0.1326530612244898,3.0,-101.0,7.0,45.0,45.0,235.78084359921826,231.38814042067062,266.80743349758126,246.3828694192432,198.54493105937783,9
693,13.395382395382395,13.356421356421356,28,28,29,0,9,0.10459183673469388,175.0,9.0,9.0,-19.0,45.0,222.8575060297577,219.24889582993555,231.86103334528093,242.73429860633973,197.58579633747456,7
630,13.46031746031746,13.282539682539683,28,28,29,0,23,0.20408163265306123,3.0,45.0,79.0,99.0,45.0,263.53008597257366,261.51064309156936,284.57931693031856,320.5007905168721,187.52959335153463,3
675,13.472592592592592,13.376296296296296,28,28,24,0,18,0.11479591836734694,3.0,-135.0,45.0,169.0,-109.0,221.2215318534266,183.82556541018846,250.56234081319158,200.26039674094753,250.23782444937873,6
590,13.196610169491525,13.398305084745763,28,28,32,0,20,0.28061224489795916,5.0,19.0,7.0,-79.0,71.0,240.91866975873785,201.47878296885818,260.690323429946,271.1710462823986,230.33452635374866,0
598,13.389632107023411,13.34448160535117,28,28,33,0,29,0.17857142857142858,87.0,-101.0,109.0,-81.0,67.0,257.95551418560177,267.6778967889622,208.1829182928181,271.1710462823986,284.79019537822825,8
624,13.227564102564102,13.299679487179487,28,28,23,0,19,0.22959183673469388,87.0,-101.0,9.0,-79.0,83.0,254.54015701087422,273.63505199477726,235.41994211233416,213.92614832321496,295.1794856131707,2
668,13.348802395209582,13.437125748502995,28,28,28,0,24,0.12755102040816327,9.0,19.0,11.0,169.0,45.0,238.78745008492805,188.07051232093826,307.0635160407349,214.7948410429359,245.22093093510318,8
581,13.414802065404475,13.371772805507746,28,28,31,0,21,0.29846938775510207,87.0,-101.0,7.0,-79.0,71.0,232.28504763028442,201.81864998369997,257.9817100040763,258.85040272379734,210.4894278095641,0
708,13.480225988700566,13.418079096045197,28,28,25,0,12,0.1326530612244898,3.0,9.0,45.0,161.0,45.0,223.82912399435133,210.12764103685004,230.0034952169268,232.67308642622044,222.51227329740817,4
708,13.453389830508474,13.430790960451978,28,28,20,0,9,0.11224489795918367,3.0,-135.0,9.0,161.0,45.0,174.70141604184727,167.77897415236876,170.03132146050567,194.6098754839096,166.38549307060498,1
611,13.219312602291327,13.363338788870704,28,28,28,0,20,0.18112244897959184,93.0,-135.0,-71.0,-71.0,45.0,259.0859107895972,184.7144073161218,333.2486963649888,252.72346616281428,265.65707331446396,5
615,13.486178861788618,13.424390243902439,28,28,31,0,23,0.19642857142857142,3.0,19.0,9.0,-79.0,71.0,224.14019155205133,201.6999841096324,214.36049468307547,258.6856305628087,221.81465685268884,0
629,13.262321144674086,13.524642289348172,28,28,23,0,16,0.2066326530612245,3.0,45.0,9.0,9.0,45.0,261.1792844692494,296.4422075563424,248.85466606047947,268.96707203235934,230.4531922278162,3
693,13.415584415584416,13.474747474747474,28,28,20,0,13,0.15051020408163265,-177.0,45.0,19.0,169.0,45.0,183.31689827351406,167.88554676191194,196.97862189493745,202.88662408632288,165.516800350884,1
589,13.451612903225806,13.239388794567063,28,28,36,0,25,0.04846938775510204,5.0,9.0,9.0,-45.0,59.0,245.52201355928204,269.8115782230316,284.6737962753373,212.00865883574042,215.59402090301904,0
595,13.16470588235294,13.507563025210084,28,28,31,0,20,0.29846938775510207,-135.0,19.0,45.0,-79.0,-135.0,235.08612172975458,201.47878296885818,231.4785824228529,285.4480096500395,221.93911187726775,0
697,13.507890961262554,13.45767575322812,28,28,24,0,12,0.1760204081632653,87.0,-81.0,9.0,-31.0,45.0,192.2852166883845,201.31401080786955,192.47846082101677,203.07908639171015,172.26930873294162,7
697,13.381635581061692,13.428981348637016,28,28,20,0,11,0.125,-177.0,-135.0,9.0,161.0,45.0,181.6408644425241,167.88554676191194,188.77443287967063,194.6098754839096,175.29360264460425,1
594,13.26936026936027,13.462962962962964,28,28,30,0,20,0.27040816326530615,87.0,9.0,83.0,-169.0,45.0,240.68959830336618,218.81454947007504,291.1043200575889,217.3364155366404,235.50310814916045,8
599,13.240400667779634,13.380634390651085,28,28,32,0,26,0.28316326530612246,5.0,23.0,11.0,169.0,71.0,240.97598402435338,199.97872927755125,265.0257123428781,260.5255512689574,238.37394320802684,0
657,13.337899543378995,13.350076103500761,28,28,31,0,28,0.1913265306122449,11.0,9.0,9.0,-45.0,-161.0,227.9084656771052,200.26039674094756,276.7248214232413,243.6966907147475,190.9519538294845,8
647,13.40340030911901,13.425038639876352,28,28,28,0,19,0.125,5.0,45.0,45.0,135.0,45.0,253.2560623467866,264.11268390789587,333.4507201708936,235.15438649231376,180.30645881604326,4
655,13.348091603053435,13.497709923664122,28,28,33,0,26,0.11989795918367346,3.0,9.0,19.0,169.0,23.0,237.2267350819161,211.09081310158973,295.59465463816167,230.4531922278162,211.76828036009672,8
682,13.444281524926685,13.444281524926685,28,28,22,0,14,0.1326530612244898,3.0,71.0,9.0,135.0,45.0,218.95916306285883,260.690323429946,230.4070859408951,199.62273165534862,185.11651122524555,7
637,13.510204081632653,13.354788069073784,28,28,30,0,22,0.1913265306122449,11.0,-79.0,9.0,-71.0,71.0,241.73483785556442,286.3174823260925,215.3075361404543,268.33571106077346,196.97862189493745,2
681,13.386196769456681,13.474302496328928,28,28,26,0,22,0.13520408163265307,11.0,-135.0,79.0,135.0,45.0,245.4107655289781,226.6304984124025,312.4696214792927,247.01826773366557,195.5246744905517,9
657,13.375951293759513,13.485540334855404,28,28,29,0,21,0.19642857142857142,-3.0,-79.0,19.0,169.0,161.0,243.92595715920217,279.4697146426842,202.932730373244,249.90828012740144,243.39310349347895,2
620,13.47258064516129,13.332258064516129,28,28,26,0,18,0.21428571428571427,87.0,-79.0,9.0,-79.0,169.0,246.40626081157728,288.75956828059884,226.58439212548143,240.67239680308484,229.60868603714403,2
632,13.425632911392405,13.310126582278482,28,28,25,0,14,0.11734693877551021,87.0,-135.0,19.0,-81.0,79.0,254.2917939986728,278.741607554903,209.42372047811767,237.76676876548981,291.23507919618083,2
617,13.327390599675851,13.285251215559157,28,28,32,0,15,0.23214285714285715,3.0,19.0,11.0,-71.0,169.0,242.27902310393495,201.47878296885818,266.13173681073414,262.2629367083994,239.2426359277479,0
632,13.284810126582279,13.471518987341772,28,28,34,0,19,0.15816326530612246,3.0,19.0,161.0,171.0,169.0,239.70060212386306,219.25872232328342,267.52521789249795,240.47538219135947,231.5430860883114,0
633,13.24170616113744,13.524486571879937,28,28,28,0,23,0.18112244897959184,87.0,-135.0,-101.0,-81.0,-101.0,243.72598547955323,203.62229089627542,288.6459116007107,221.0185237201143,261.6172157011125,6
673,13.473997028231798,13.344725111441308,28,28,26,0,15,0.14030612244897958,3.0,67.0,9.0,109.0,171.0,247.2782198102651,284.3880914691045,230.4070859408951,279.5891604730837,194.72854135797715,3
693,13.51082251082251,13.37950937950938,28,28,15,0,12,0.10459183673469388,87.0,-109.0,45.0,-79.0,81.0,232.19076327434865,281.8223304463512,220.63685275401826,215.7902555584124,210.51361433861288,2
676,13.3698224852071,13.409763313609467,28,28,29,0,20,0.1326530612244898,3.0,9.0,-9.0,135.0,-169.0,237.00956190198585,214.79484104293596,245.94677125170782,238.98111765056393,248.31551766273572,9
636,13.33805031446541,13.404088050314465,28,28,28,0,21,0.16326530612244897,87.0,19.0,45.0,169.0,83.0,232.00854151332038,199.18032937380016,262.6546991606736,219.17860301396564,247.02053450484215,6
676,13.488165680473372,13.420118343195266,28,28,25,0,13,0.1326530612244898,3.0,-135.0,169.0,-71.0,169.0,233.47113918863568,206.47354606626553,258.0640960845706,283.85120984253734,185.49570476116912,5
653,13.457886676875956,13.513016845329249,28,28,20,0,12,0.17091836734693877,87.0,-109.0,169.0,-79.0,-71.0,231.00216711890778,247.04245426271444,214.84094732985702,208.09070571897598,254.0345611640837,2
661,13.4553706505295,13.46444780635401,28,28,23,0,18,0.13520408163265307,87.0,19.0,71.0,-81.0,83.0,237.62593503379165,189.57056601224514,252.5783469885213,239.31519551489433,269.0396316195058,6
624,13.246794871794872,13.403846153846153,28,28,21,0,17,0.1836734693877551,93.0,-101.0,9.0,-79.0,81.0,266.6889719945892,322.8405330996827,227.45308484520243,222.20289692562827,294.2593731078435,2
732,13.490437158469945,13.46584699453552,28,28,20,0,4,0.05612244897959184,3.0,-135.0,9.0,135.0,45.0,159.69747897201344,161.0627455638844,155.06253079865678,171.42480254226942,151.2398369832431,1
653,13.480857580398162,13.381316998468606,28,28,26,0,18,0.13520408163265307,3.0,-135.0,7.0,135.0,45.0,241.72217789824586,235.53860798640173,272.6710999737055,264.2805027963931,194.3985008364832,9
681,13.427312775330396,13.41409691629956,28,28,23,0,14,0.15051020408163265,3.0,-101.0,9.0,-79.0,71.0,244.39343125562934,277.6597696160957,214.6761751688684,214.79484104293596,270.4429391946174,2
661,13.402420574886536,13.494704992435704,28,28,27,1,18,0.16581632653061223,77.0,-135.0,79.0,-101.0,45.0,256.6486421342593,279.5407874149861,289.9481707239602,266.39904423842944,190.70656615966146,9
654,13.356269113149848,13.458715596330276,28,28,23,0,14,0.16326530612244897,3.0,9.0,135.0,99.0,45.0,245.49782703023322,195.62220056307896,261.7268350381642,299.5118277985942,225.1304447210956,5
631,13.345483359746435,13.347068145800318,28,28,35,0,21,0.14540816326530612,3.0,19.0,9.0,135.0,169.0,232.5978335408217,228.20311169085585,252.72346616281428,204.2438253745134,245.22093093510318,0
657,13.360730593607306,13.470319634703197,28,28,23,0,15,0.14540816326530612,3.0,9.0,79.0,-79.0,169.0,251.6255069986386,207.29230581522486,265.7999257175803,292.5945472555479,240.81524920620126,5
717,13.414225941422593,13.496513249651326,28,28,20,0,6,0.09438775510204081,3.0,-135.0,9.0,135.0,45.0,166.63692737269025,167.13551991625846,164.83933309237705,172.92485623357632,161.6480002485492,1
664,13.382530120481928,13.426204819277109,28,28,35,0,21,0.17857142857142858,3.0,-135.0,-7.0,169.0,169.0,224.30005046636606,204.4327840645509,237.15732755177618,213.29478735162905,242.31530289750816,0
659,13.353566009104703,13.4597875569044,28,28,33,0,18,0.1760204081632653,3.0,71.0,11.0,-71.0,169.0,258.27933136020533,258.89149981653907,259.9886696423902,297.40537962108215,216.83177636080998,2
627,13.405103668261564,13.475279106858054,28,28,24,0,17,0.14030612244897958,-3.0,67.0,135.0,-45.0,45.0,222.65733936102578,299.2543468642467,213.66866738886745,207.9728198012404,169.73352338974848,7
681,13.349486049926579,13.380323054331864,28,28,27,0,15,0.13520408163265307,3.0,-109.0,7.0,-45.0,45.0,246.37381398976504,278.6471282098843,246.85979968668997,260.73947644437567,199.2488516181102,3
